stop_loss_pct,take_profit_pct,enable_trend_break_exit,market_open_delay_minutes,momentum_lookback_minutes,trade_count,total_pnl,return_pct,win_rate,avg_win,avg_loss,profit_factor,expectancy,max_drawdown_pct,sharpe,sortino,avg_bars_held,avg_mfe,avg_mae,exit_reasons
0.01,0.035,False,30,10,896,-29.12564819971592,-29.125648199716025,30.357142857142854,1.278965509248712,-0.6041735043515474,0.9227445130701782,-0.0325063037943258,-48.25359034583215,-1.3309200479244976,-2.198224386892982,88.01116071428571,0.012609844183687904,-0.009101797216108942,"{'stop': 566, 'take_profit': 100, 'eod': 230}"
0.006,0.06,False,30,10,1031,-29.219893211907067,-29.21989321190702,20.659553831231815,1.0005315913305177,-0.29625076059328526,0.8794226189518792,-0.0283413125236732,-38.40476821961815,-1.529220627636802,-2.395349442937919,69.06498545101843,0.01119195813525169,-0.006516206515778586,"{'stop': 788, 'eod': 214, 'take_profit': 29}"
0.006,0.035,False,30,20,1194,-29.309276818928563,-29.30927681892872,21.35678391959799,0.998667926449999,-0.30241703734151043,0.8967872722334307,-0.024547133014178026,-39.613576311179486,-1.3495331069708232,-2.2485817099861825,54.43467336683417,0.009799542968710362,-0.0065451555417642155,"{'stop': 903, 'take_profit': 101, 'eod': 190}"
0.006,0.035,False,30,10,1167,-29.585781540311388,-29.58578154031144,22.62210796915167,0.9366074302708325,-0.30658930579381083,0.8931343101158329,-0.025351997892297674,-42.206350947072735,-1.2919543441963186,-2.0173391301984482,58.281062553556126,0.01009919110064996,-0.006477622335340349,"{'stop': 870, 'take_profit': 91, 'eod': 206}"
0.006,0.035,True,30,20,2042,-29.87399855823531,-29.873998558235158,14.740450538687561,0.9101000908898661,-0.17450552895811886,0.9016701462838281,-0.014629774024601033,-42.44083984469757,-1.3501835137753229,-2.3398241167610836,26.538197845249755,0.007002600816089858,-0.004179173381524679,"{'stop': 576, 'take_profit': 113, 'trend_break': 1197, 'eod': 156}"
0.015,0.02,False,30,10,919,-29.875598342767475,-29.87559834276745,42.981501632208925,0.862100553240001,-0.7068803757110075,0.9193434948639094,-0.032508812124883,-46.389881558979155,-1.2703755296040953,-1.9054567166517427,86.47551686615887,0.011823710781125176,-0.010975560482469166,"{'stop': 393, 'take_profit': 287, 'eod': 239}"
0.01,0.035,False,5,10,956,-29.89205045780974,-29.892050457809727,29.288702928870293,1.0791508208991063,-0.491204556670946,0.9099784215100535,-0.03126783520691396,-51.05284072957542,-1.0426236710933428,-1.66423020702433,83.03347280334728,0.01322136595849124,-0.009453058864649677,"{'stop': 621, 'eod': 215, 'take_profit': 120}"
0.01,0.012,False,30,10,1662,-29.941135574370424,-29.94113557437048,44.82551143200963,0.5967597544274371,-0.5174778109300011,0.9369032195336359,-0.018015123690956935,-41.3806954293873,-1.3088478549015108,-2.0088978942224704,43.77677496991576,0.008081847310127954,-0.007888354418952703,"{'stop': 817, 'take_profit': 643, 'eod': 202}"
0.01,0.012,False,5,5,2002,-30.10195656900288,-30.101956569002663,45.654345654345654,0.7055517112257339,-0.6203825557254812,0.9554029376902542,-0.01503594234215928,-52.26906977110756,-1.396502707870317,-2.40498514040433,40.63186813186813,0.008273932589769906,-0.007929881478985676,"{'stop': 979, 'take_profit': 801, 'eod': 222}"
0.006,0.035,True,30,5,2229,-30.10223509570589,-30.10223509570601,15.388066397487663,0.8712318479667633,-0.17440867388563397,0.9084856973098528,-0.013504816103950601,-37.13517717957289,-1.3479310632692543,-2.212201587208529,28.020188425302827,0.006999204490692645,-0.004086353945717427,"{'stop': 611, 'take_profit': 120, 'trend_break': 1321, 'eod': 177}"
0.01,0.012,False,5,10,2079,-30.204240237757656,-30.204240237757528,45.93554593554593,0.6484997078070794,-0.5778660686775076,0.9534977024742858,-0.014528254082615514,-51.49293592834619,-1.1548530221038666,-1.8650809917907354,39.314574314574315,0.008329930120499087,-0.007878990438214722,"{'take_profit': 844, 'stop': 1018, 'eod': 217}"
0.006,0.02,False,30,5,1720,-30.304036205588783,-30.30403620558889,26.91860465116279,0.7932290494850985,-0.3162840780566344,0.9237766786609353,-0.01761862570092371,-48.64681159311044,-1.6214953349033212,-2.3705961374727718,41.65639534883721,0.008292303077016203,-0.0062075206455571436,"{'stop': 1206, 'take_profit': 308, 'eod': 206}"
0.025,0.06,True,30,5,1789,-30.471948234367883,-30.471948234367897,14.589155953046395,0.9799546662712658,-0.18732991893401066,0.8935441032996078,-0.01703295038254214,-37.52378281484191,-1.331288289022303,-2.160972223379567,35.309670206819455,0.00820695973801945,-0.004495233638764134,"{'trend_break': 1555, 'eod': 183, 'stop': 11, 'take_profit': 40}"
0.01,0.035,False,30,20,854,-30.477891152140963,-30.4778911521411,30.679156908665107,1.0543445100566784,-0.5181016094374843,0.9006316071872897,-0.03568839713365452,-42.47502808007194,-1.2854427496835903,-1.9525440365324542,85.19320843091334,0.012609063412412393,-0.009179260911077161,"{'stop': 536, 'take_profit': 102, 'eod': 216}"
0.025,0.035,True,30,20,1810,-30.54151458145122,-30.541514581451214,16.740331491712706,0.905414049149174,-0.20231053183387585,0.8998251210662659,-0.016873764962127745,-44.658196511563666,-1.5386901505585955,-2.8012663582196935,30.346961325966852,0.007484048329732879,-0.004683862553166545,"{'trend_break': 1528, 'take_profit': 110, 'eod': 160, 'stop': 12}"
0.006,0.02,False,30,10,1598,-31.88027419212886,-31.880274192129022,26.282853566958696,0.7576188801190485,-0.2971818368778686,0.9089343703464438,-0.019950109006338458,-45.156166820897695,-2.062260660774824,-3.0631989869687186,41.145181476846055,0.008265029893699812,-0.006181624164913657,"{'stop': 1137, 'take_profit': 277, 'eod': 184}"
0.025,0.06,True,30,20,1606,-32.78178800919818,-32.781788009198365,14.44582814445828,0.9984789972379322,-0.19245190347045013,0.8760279753690058,-0.020412072234868107,-35.2816930540672,-1.5422312111380079,-2.5336270817777495,36.513698630136986,0.008277759740317376,-0.0045522874123125725,"{'trend_break': 1380, 'eod': 179, 'take_profit': 33, 'stop': 14}"
0.01,0.012,False,30,5,1706,-33.082462531434494,-33.08246253143452,45.25205158264947,0.6094064640730579,-0.5391266089891169,0.9343007841957279,-0.019391830323232412,-46.4343803201357,-1.8621975351169338,-2.915177522340387,45.109026963657676,0.008008096102162918,-0.007916218884898829,"{'stop': 832, 'take_profit': 646, 'eod': 228}"
0.025,0.035,True,30,10,1749,-33.52814793440406,-33.528147934403776,17.209834190966266,0.8279222069504976,-0.19525741175863523,0.8814139853197335,-0.019169895903032624,-51.227478443393736,-1.533885174232791,-2.697817833104445,31.670668953687823,0.007882696628364234,-0.004844967998660808,"{'trend_break': 1476, 'take_profit': 102, 'eod': 159, 'stop': 12}"
0.006,0.035,False,5,10,1386,-34.00652850442855,-34.00652850442833,20.851370851370852,1.1196447582555349,-0.3259652357705361,0.9048991524443106,-0.024535734851680053,-51.0156991303306,-1.422808276935262,-2.4832188042075,52.32106782106782,0.010221314913223305,-0.0066114945402849885,"{'stop': 1061, 'eod': 195, 'take_profit': 130}"
0.01,0.035,True,30,10,1830,-34.13964207882608,-34.13964207882587,16.612021857923498,0.8893855311402954,-0.19954970088170107,0.8878876776383731,-0.018655542119577092,-46.07145899393413,-1.6040757832632921,-2.761921172144658,31.345901639344262,0.007781353948630498,-0.004597810941022782,"{'trend_break': 1343, 'take_profit': 103, 'stop': 217, 'eod': 167}"
0.01,0.035,True,30,20,1896,-34.60258696148509,-34.60258696148505,16.033755274261605,0.9131558236087159,-0.1961067571221952,0.8891660153047537,-0.018250309578842345,-42.92648653601185,-1.6769798457569516,-3.003902008433799,28.8960970464135,0.007347371420729354,-0.004489979175841499,"{'trend_break': 1406, 'take_profit': 113, 'eod': 161, 'stop': 216}"
0.01,0.02,True,5,20,2599,-35.201393921486144,-35.20139392148642,20.046171604463257,0.7954495993589259,-0.21637662906038813,0.9217104192493293,-0.013544206972484088,-50.451408921197746,-1.659215480479865,-2.604890320746185,22.48864948056945,0.007004521266944317,-0.004773687576896802,"{'take_profit': 333, 'trend_break': 1765, 'eod': 156, 'stop': 345}"
0.015,0.035,True,30,20,1770,-35.32491858168968,-35.324918581689545,16.666666666666664,0.9003597054481346,-0.2040210384331453,0.882614569911788,-0.01995758111959869,-44.039172637533866,-1.8322224612786138,-3.2220514473537736,30.502824858757062,0.0075626240153486785,-0.00466285012798913,"{'trend_break': 1431, 'take_profit': 109, 'eod': 156, 'stop': 74}"
0.025,0.06,True,5,10,1649,-36.04391059704845,-36.04391059704846,14.311704063068525,0.9813912276838992,-0.18942125996493184,0.8653330510047367,-0.021858041599180384,-56.84027184136482,-1.2641448943728073,-2.207775337768778,35.52395391146149,0.008890603099293258,-0.0049615915973375765,"{'trend_break': 1428, 'eod': 164, 'stop': 12, 'take_profit': 45}"
0.006,0.06,True,30,20,1683,-36.1180631054751,-36.11806310547509,13.071895424836603,0.9105353821718193,-0.1616102851560324,0.8472394793946879,-0.021460524721019072,-40.163898672403235,-2.0507668864444493,-3.2017665559008,33.4058229352347,0.007734241715641548,-0.00410199131482944,"{'stop': 450, 'eod': 169, 'trend_break': 1034, 'take_profit': 30}"
0.01,0.06,True,30,20,1670,-36.1986684530861,-36.198668453086114,13.652694610778443,1.0073495261807026,-0.18437889072280605,0.863850472848935,-0.02167584937310545,-39.859907164661074,-1.8209380412271072,-3.0306069030147516,35.124550898203594,0.008129523309142109,-0.004384772210419569,"{'trend_break': 1291, 'eod': 176, 'stop': 168, 'take_profit': 35}"
0.006,0.06,True,30,5,1907,-36.232436314607426,-36.232436314607654,13.319349764027269,0.9068735275511828,-0.16126939643835927,0.8640833307095184,-0.01899970441248423,-39.18955145036819,-1.9052994065086,-2.6392033635809686,33.08809648662821,0.007412466751987692,-0.003939657406568865,"{'stop': 475, 'eod': 184, 'trend_break': 1216, 'take_profit': 32}"
0.015,0.06,True,30,20,1610,-36.38870478094176,-36.38870478094197,14.285714285714285,0.9969038509095663,-0.19251926847111736,0.8630338310431911,-0.022601679988162583,-39.694378424162835,-1.7992329838138004,-3.0687290218829206,36.006211180124225,0.008214964044416047,-0.004509898442088122,"{'trend_break': 1339, 'eod': 177, 'stop': 62, 'take_profit': 32}"
0.006,0.06,True,30,10,1767,-36.630675808997466,-36.6306758089973,13.86530843237125,0.9313097638759197,-0.17398263334993283,0.8616674512489113,-0.020730433395018375,-41.306728104838065,-1.7065656092233052,-2.5312299838823287,33.2184493491794,0.008030183986935792,-0.004293238912767481,"{'stop': 505, 'eod': 179, 'trend_break': 1051, 'take_profit': 32}"
0.006,0.06,True,5,5,2145,-36.806496968681586,-36.80649696868164,12.680652680652681,1.0408232530595605,-0.17080107944521197,0.8849474901083697,-0.0171592060460054,-43.69502758683594,-1.492079383774323,-2.670158730745793,31.374358974358973,0.007861324977514527,-0.00421239494655481,"{'stop': 614, 'trend_break': 1295, 'eod': 187, 'take_profit': 49}"
0.01,0.06,False,30,10,663,-37.56377517125493,-37.56377517125493,28.95927601809955,1.0659057180802092,-0.5142625754621127,0.8449172816360107,-0.056657277784698236,-40.82529270535862,-1.615350052975819,-2.8377391620609465,105.13122171945702,0.014005110780362857,-0.009176064908504105,"{'stop': 430, 'eod': 203, 'take_profit': 30}"
0.01,0.06,True,5,10,1655,-37.731637999675165,-37.73163799967514,13.957703927492446,0.9530693428744601,-0.18110298890707546,0.8536913335476735,-0.0227985728094714,-58.195576349391544,-1.3458615325809045,-2.3524316858643264,34.86283987915408,0.008863046073356674,-0.004779767331862945,"{'trend_break': 1242, 'eod': 162, 'stop': 208, 'take_profit': 43}"
0.006,0.06,True,5,10,1908,-37.73969441544148,-37.739694415441264,12.997903563941298,0.9511630832782272,-0.164836228354483,0.8620767054736219,-0.01977971405421461,-56.18515800671986,-1.643185493218498,-2.8754962377159132,31.415618448637318,0.00804592412633137,-0.004359634310573917,"{'trend_break': 1123, 'stop': 571, 'eod': 171, 'take_profit': 43}"
0.01,0.012,False,5,20,1780,-37.95863799279423,-37.95863799279435,45.056179775280896,0.6008098434011478,-0.5315011578737372,0.9269756750101266,-0.021325077524041704,-57.50433898746374,-1.8335242844996624,-3.121676112892866,39.26516853932584,0.008216880075075103,-0.007990623513612745,"{'take_profit': 701, 'stop': 891, 'eod': 188}"
0.025,0.035,True,5,10,1917,-40.9528666358988,-40.95286663589868,17.47522170057381,0.8773957229240289,-0.21168169014882962,0.877708989536045,-0.021362997723473554,-54.41053370584682,-1.7903721192331628,-2.956420375156042,30.80699008868023,0.008401732350182049,-0.005329436532219139,"{'trend_break': 1605, 'eod': 164, 'take_profit': 125, 'stop': 23}"
0.01,0.02,False,5,10,1211,-41.40233745887301,-41.40233745887291,35.50784475639967,0.8097561988623266,-0.4988444340200684,0.8937304855824608,-0.03418855281492404,-61.207292872571294,-2.2280931632561174,-3.7751264752962053,60.32947976878613,0.010637492411477939,-0.008844310500031219,"{'take_profit': 305, 'stop': 715, 'eod': 191}"
0.01,0.012,True,5,10,3497,-41.72331484330284,-41.723314843302916,27.223334286531315,0.5181133200164713,-0.21020322023535698,0.9220077133806569,-0.011931173818502384,-52.6075912686419,-2.2936758058371773,-3.4258424925485924,15.135258793251358,0.005820815941880574,-0.004728137257975471,"{'take_profit': 784, 'stop': 436, 'trend_break': 2140, 'eod': 137}"
0.006,0.012,False,30,5,2169,-41.7680865650419,-41.76808656504236,33.97879207007838,0.5419396539685762,-0.3080849242596946,0.9053259152946249,-0.0192568402789497,-46.672864195653965,-2.6759709692175893,-3.2469760078427763,29.42554172429691,0.006666505352762582,-0.005791416512254333,"{'stop': 1375, 'take_profit': 623, 'eod': 171}"
0.01,0.02,False,30,10,1089,-42.17109764862269,-42.171097648622734,35.44536271808999,0.8423728652010374,-0.5225135471070029,0.8851946768482727,-0.03872460757449283,-55.214073524351114,-2.5762595568629467,-3.7727307423519147,61.500459136822776,0.010507203393980384,-0.00869561939393502,"{'stop': 633, 'take_profit': 267, 'eod': 189}"
0.006,0.012,False,30,10,2111,-42.199068116699046,-42.19906811669907,33.77546186641402,0.5604221443057511,-0.3160086244683115,0.9044794633722929,-0.019990084375508786,-53.790093685854124,-2.3604501453585223,-3.5151477720620825,27.44197063003316,0.006664037033629987,-0.005870049022353362,"{'stop': 1348, 'take_profit': 602, 'eod': 161}"
0.006,0.02,False,5,5,1801,-42.33132608255927,-42.331326082559364,25.26374236535258,0.8393743485648363,-0.31519067955390767,0.9002200120716738,-0.023504345409527637,-52.1917961100678,-2.2252218719206986,-3.2754712277346862,38.06607440310938,0.00839755831871661,-0.006418580761146855,"{'stop': 1299, 'take_profit': 316, 'eod': 186}"
0.015,0.02,False,30,5,768,-42.97728751031863,-42.97728751031875,42.1875,0.8049886457117295,-0.6842198394615293,0.8585312979714464,-0.05596000977906072,-47.35431186911419,-2.1533409780031825,-3.1026785845679057,82.6171875,0.011444785224968243,-0.010980475535808965,"{'stop': 352, 'take_profit': 233, 'eod': 183}"
0.006,0.02,True,5,20,2632,-44.40622316381764,-44.40622316381773,18.199088145896656,0.7479783305486437,-0.18703569135932097,0.8897254439611842,-0.016871665335796978,-55.08471769627117,-2.430874130057923,-3.9459986469563555,19.96580547112462,0.006620859699967786,-0.004433877231504173,"{'take_profit': 312, 'trend_break': 1318, 'stop': 864, 'eod': 138}"
0.006,0.02,False,5,10,1723,-44.81438172201472,-44.814381722014794,24.956471271038886,0.8151649215493034,-0.305750423811458,0.8866420935594003,-0.026009507673833268,-56.35314643275482,-2.993708212706793,-4.858984465001371,36.83633197910621,0.008489585125103295,-0.006359576032599423,"{'take_profit': 308, 'stop': 1250, 'eod': 165}"
0.006,0.012,False,5,10,2613,-45.499444861648605,-45.49944486164876,33.63949483352469,0.5992940151247335,-0.3300339585676409,0.9204942797623428,-0.01741272287089499,-55.544211695213264,-2.42561999396195,-3.6455447147887337,24.072330654420206,0.006744142922358941,-0.005932088244950682,"{'take_profit': 765, 'stop': 1680, 'eod': 168}"
0.006,0.012,True,30,10,3217,-46.528500360560926,-46.528500360560784,23.562325147653095,0.4961695935921908,-0.17186866706117998,0.889905957758619,-0.014463319975306473,-56.06220114743019,-3.142328214809912,-4.640078257486211,14.613304320795772,0.005269824193487109,-0.004089427302733444,"{'stop': 866, 'take_profit': 610, 'trend_break': 1610, 'eod': 131}"
0.006,0.012,False,30,20,2010,-46.7642639801749,-46.76426398017478,32.93532338308457,0.5498856458074327,-0.30473928895007074,0.8861597708347086,-0.023265802975211393,-48.944542060277286,-3.1445005133040747,-4.380598262815619,26.752238805970148,0.006570482562047542,-0.00589846116620569,"{'stop': 1299, 'take_profit': 567, 'eod': 144}"
0.01,0.02,True,30,5,2369,-47.66791540728777,-47.66791540728771,19.121992401857323,0.7197813866600448,-0.19505682858261383,0.8724532207607977,-0.020121534574625483,-50.02632308442968,-2.9726264328581347,-4.619788451644727,22.49556775010553,0.0066359081868985195,-0.004471874542905977,"{'trend_break': 1674, 'take_profit': 278, 'eod': 148, 'stop': 269}"
0.006,0.02,True,30,5,2592,-48.306544228387125,-48.306544228387224,17.47685185185185,0.7159463189973516,-0.1742076796326262,0.8703633233091254,-0.0186367840387296,-51.54639632567041,-3.2208800870203107,-4.9330601092211595,20.80902777777778,0.006207610196230583,-0.004086195624949605,"{'stop': 720, 'take_profit': 273, 'trend_break': 1450, 'eod': 149}"
0.01,0.012,True,30,10,2980,-48.66960839118542,-48.66960839118533,26.2751677852349,0.49340140091060103,-0.19799859139926537,0.8881165900325377,-0.016332083352746784,-54.21720414549138,-3.2087564398344326,-4.558424154942074,15.952684563758389,0.0055657060632032795,-0.004533710528760006,"{'trend_break': 1895, 'take_profit': 625, 'stop': 330, 'eod': 130}"
0.006,0.02,False,30,20,1362,-48.68768366003681,-48.687683660036896,24.52276064610866,0.734494432455091,-0.28600080165373276,0.8344006041006758,-0.0357471979882796,-54.84666689765248,-2.929277949239482,-4.121315355563657,37.74889867841409,0.008125815513059678,-0.0062719801783515956,"{'stop': 991, 'take_profit': 230, 'eod': 141}"
0.015,0.035,True,5,5,2045,-48.88544867395955,-48.885448673959466,15.843520782396087,0.8962675293367274,-0.19713894722780897,0.8559125013117358,-0.023904864877241836,-55.106684794924,-2.6544194794332805,-3.835031981806263,28.79804400977995,0.007901299810879293,-0.004958329821779175,"{'trend_break': 1642, 'take_profit': 129, 'eod': 153, 'stop': 121}"
0.006,0.035,True,5,5,2269,-49.05969405448703,-49.05969405448707,14.367562802996915,0.869092075450306,-0.1710672725945892,0.8524004261269079,-0.021621725012995606,-54.45720085538663,-2.909875407256115,-4.290008165254796,25.99074482150727,0.007218156626371114,-0.004404919051411791,"{'stop': 714, 'trend_break': 1276, 'eod': 158, 'take_profit': 121}"
0.01,0.012,True,30,20,2793,-49.53910215389408,-49.53910215389414,25.20587182241318,0.501258098865228,-0.19263992520584708,0.876898487141831,-0.017736878680234186,-52.88905725666655,-3.465575448597713,-4.606693864122724,15.788399570354457,0.005354930595521622,-0.00444152105206924,"{'trend_break': 1802, 'take_profit': 567, 'stop': 304, 'eod': 120}"
0.006,0.012,False,5,5,2381,-49.93959889272351,-49.939598892723566,33.05333893322134,0.5608539581692004,-0.30823818316931256,0.898358679982039,-0.02097421205070286,-53.47220602792143,-3.263071082777747,-4.458367333265344,25.792104157916842,0.006641272006591957,-0.005931843277226223,"{'stop': 1543, 'take_profit': 683, 'eod': 155}"
0.006,0.035,True,5,10,2085,-49.984460095852825,-49.984460095852704,14.388489208633093,0.8535396031108325,-0.1714545327894132,0.8366768250593145,-0.023973362156284327,-60.38147480317247,-2.665838394967602,-4.290567605398346,27.34916067146283,0.00756570162179066,-0.004553435822650197,"{'trend_break': 1136, 'stop': 686, 'eod': 157, 'take_profit': 106}"
0.006,0.012,False,5,20,2312,-50.11689799218608,-50.11689799218624,32.91522491349481,0.5525147350026289,-0.30340464947078444,0.8934998663658762,-0.021676858993160072,-54.531938434625616,-3.15812636437672,-5.05835504256062,24.599913494809687,0.006664173633543772,-0.005987486766140167,"{'take_profit': 660, 'stop': 1507, 'eod': 145}"
0.006,0.02,True,5,5,2878,-50.34178371691959,-50.34178371691963,17.92911744266852,0.7522262883833342,-0.18564375466668925,0.8851930015674873,-0.01749193318864475,-58.74365825055499,-2.9402968348256766,-4.41106548336243,19.975330090340513,0.006435595760022905,-0.004298868337407031,"{'stop': 882, 'trend_break': 1518, 'take_profit': 326, 'eod': 152}"
0.006,0.012,True,5,10,3605,-52.516809762384604,-52.516809762384575,23.883495145631066,0.508762674881952,-0.17877604695180221,0.8929455069946579,-0.014567769698303635,-60.30530500336534,-3.4869335342636925,-5.166387713066917,13.726213592233009,0.005378176129963793,-0.004260151247564278,"{'take_profit': 714, 'stop': 1068, 'trend_break': 1695, 'eod': 128}"
0.01,0.012,False,30,20,1345,-53.14586212122887,-53.14586212122878,43.71747211895911,0.5516051695436063,-0.49866539209097666,0.859212418601092,-0.03951365213474266,-55.721920834031614,-3.475447511669584,-4.976369742846507,44.182156133829,0.007882855776922996,-0.008076042494574836,"{'stop': 684, 'take_profit': 496, 'eod': 165}"
0.006,0.02,False,5,20,1621,-53.79171332934528,-53.79171332934531,24.42936458975941,0.7529962812277787,-0.28732917607799646,0.8471731854132595,-0.03318427719268678,-61.32607925838198,-3.5483112882973873,-5.122724660222921,36.593460826650215,0.008398745525153952,-0.0063649844959875485,"{'take_profit': 286, 'stop': 1186, 'eod': 149}"
0.006,0.012,True,5,20,3400,-54.92466679187278,-54.92466679187311,23.352941176470587,0.5017872838463483,-0.17396153882036583,0.8788454360544615,-0.016154313762315523,-58.90054274291854,-3.692116332904964,-5.773998639794919,13.541176470588235,0.0052222559215460524,-0.00419742242805486,"{'take_profit': 651, 'stop': 1000, 'trend_break': 1628, 'eod': 121}"
0.01,0.012,True,5,20,3140,-54.935920065730954,-54.93592006573096,25.54140127388535,0.5057402534231927,-0.19698015539398267,0.8807140153186408,-0.017495515944500304,-59.52442098532893,-3.8903555450670124,-5.773891085096758,15.379299363057324,0.005542072712549442,-0.004595563709874432,"{'take_profit': 659, 'stop': 380, 'trend_break': 1979, 'eod': 122}"
0.015,0.02,True,30,5,2209,-55.412720823534826,-55.412720823534876,18.515165233137164,0.6377941769628369,-0.17570585511185288,0.8247932894304152,-0.025084980001600192,-58.07575083953769,-3.880514647657439,-5.5527936014102695,22.851516523313716,0.0064273177709651885,-0.0044950645037872905,"{'trend_break': 1738, 'take_profit': 246, 'eod': 142, 'stop': 83}"
0.006,0.012,True,30,5,3378,-56.82640952587673,-56.8264095258766,22.85375962107756,0.48509965826684015,-0.16551164455405884,0.8682510230634174,-0.01682250133980957,-58.39155766521815,-4.819519835938338,-6.654710103390772,14.334221432800474,0.005043469276648444,-0.003955513135058674,"{'stop': 894, 'take_profit': 607, 'trend_break': 1741, 'eod': 136}"
0.006,0.012,True,5,5,3719,-57.6611995714873,-57.66119957148721,23.635385856413013,0.54133055448082,-0.18784885808455212,0.8919171535416186,-0.015504490339200672,-61.947131319339746,-4.116671445670184,-5.864322316526554,13.954019897821995,0.005210943735663929,-0.004110966009486608,"{'stop': 1057, 'take_profit': 707, 'trend_break': 1819, 'eod': 136}"
0.015,0.02,True,30,20,1959,-59.90584346761119,-59.905843467611184,18.325676365492598,0.6363863758735381,-0.18023034525388212,0.792259443799459,-0.03057980779357386,-60.391222552798055,-4.280626785806012,-6.412801414788033,23.689127105666156,0.006423407736687825,-0.0045790335625328134,"{'trend_break': 1549, 'take_profit': 207, 'eod': 129, 'stop': 74}"
0.01,0.012,True,30,5,3054,-60.67326894991647,-60.67326894991657,24.197773411918792,0.4784979230213811,-0.17895604063184323,0.8535464050646777,-0.019866820219357064,-61.59748450249614,-5.149179493866488,-7.144134574129958,15.873935821872953,0.005185758201203877,-0.004277775807594016,"{'trend_break': 2037, 'take_profit': 576, 'stop': 308, 'eod': 133}"
0.006,0.012,True,30,20,2778,-60.93867741361871,-60.93867741361867,22.31821454283657,0.47028315525116193,-0.16335228622304873,0.8271312996944695,-0.021936168975384706,-61.381196874855604,-4.917316822617116,-6.896264599471662,14.348092152627789,0.0049616958596683915,-0.004007040220828522,"{'stop': 724, 'take_profit': 487, 'trend_break': 1455, 'eod': 112}"
0.015,0.02,True,5,5,2446,-60.94662272802684,-60.94662272802667,18.969746524938675,0.67050022056638,-0.1877188320236262,0.8361908520854479,-0.024916853118571888,-62.554108246999775,-4.065364895663131,-5.855756355365374,22.804987735077678,0.006698176235395387,-0.0047491634038975186,"{'trend_break': 1899, 'take_profit': 286, 'eod': 146, 'stop': 115}"
0.006,0.02,True,30,20,2105,-61.60606483908056,-61.60606483908051,16.76959619952494,0.6074350295104823,-0.1575517295983338,0.7768143891064467,-0.02926653911595276,-62.014488307835634,-4.707708861395881,-7.0762295796562125,20.89643705463183,0.005954132933557022,-0.004038267772551463,"{'stop': 566, 'take_profit': 200, 'trend_break': 1219, 'eod': 120}"
0.015,0.02,True,30,10,2060,-61.608633048446634,-61.60863304844639,18.300970873786408,0.6235299609437672,-0.1762801118979482,0.7923393832985506,-0.029907103421576035,-62.80886120993657,-4.599551165897993,-6.696896891259518,23.4126213592233,0.0064109616352781285,-0.004562417532933321,"{'trend_break': 1634, 'take_profit': 222, 'eod': 131, 'stop': 73}"
0.01,0.035,True,5,5,1945,-61.709474742439994,-61.70947474243993,15.424164524421593,0.7936591937588326,-0.18225363700309408,0.7941694930049288,-0.031727236371434445,-62.60417844499977,-4.04715280954565,-5.7811151220002035,28.491002570694086,0.007597559216568771,-0.0047906600059631765,"{'stop': 266, 'trend_break': 1424, 'take_profit': 107, 'eod': 148}"
0.01,0.02,True,5,5,2458,-63.1260807936945,-63.12608079369446,18.795768917819366,0.660873844981386,-0.1845940867610696,0.8286711479347192,-0.025681888036490845,-64.25899126108283,-4.484236409820434,-7.098233650046969,22.22620016273393,0.006585339511840483,-0.0046313493963917145,"{'stop': 304, 'trend_break': 1730, 'take_profit': 279, 'eod': 145}"
0.01,0.012,True,5,5,3239,-64.79139185589352,-64.7913918558936,24.94597097869713,0.4850399030139611,-0.18786657074914606,0.8581325237975239,-0.020003517090427143,-65.83959242166794,-5.4382952063379,-8.039646269237048,15.491818462488423,0.005342820050028691,-0.004507835508533572,"{'stop': 360, 'take_profit': 640, 'trend_break': 2108, 'eod': 131}"
0.01,0.02,True,30,20,1867,-65.71031769554429,-65.71031769554419,17.461167648634174,0.5918093740515342,-0.16783917821956162,0.7459392453550743,-0.035195670967083176,-66.24542442903085,-5.859633524685546,-7.74756828433493,22.50990894483128,0.006053330251071899,-0.0043735027094695764,"{'trend_break': 1388, 'take_profit': 178, 'eod': 112, 'stop': 189}"
0.01,0.035,True,5,10,1859,-66.40220964581827,-66.4022096458182,15.0080688542227,0.7785951244272393,-0.17951281605127725,0.7658845987146512,-0.03571931664648643,-68.09917275294185,-4.715745666512934,-7.320804220080334,28.084991931145776,0.007419792513671848,-0.00479806070777119,"{'trend_break': 1377, 'eod': 149, 'stop': 239, 'take_profit': 94}"
0.01,0.02,True,30,10,2020,-68.00162077702737,-68.00162077702744,17.326732673267326,0.5982968847588579,-0.16611109607342972,0.7548656630294134,-0.0336641687014987,-69.00198515357904,-5.550122993593425,-7.144940558892057,22.174752475247526,0.006128769224639469,-0.004354105386376534,"{'trend_break': 1474, 'take_profit': 201, 'eod': 126, 'stop': 219}"
0.015,0.02,True,5,10,2213,-68.55684972959884,-68.55684972959882,18.210573881608678,0.6329542772188594,-0.1788052063253034,0.7881677310397794,-0.03097914583352862,-70.03294060256965,-5.698176042314685,-7.283399597209998,22.84997740623588,0.006530196009170132,-0.004727971877412511,"{'take_profit': 239, 'trend_break': 1751, 'eod': 138, 'stop': 85}"
